First_Author,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Populus spphybrids,4,35,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,74.88721805,8,NA,0.01,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.8339548,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Populus spphybrids,4,62,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,40.60150376,8,NA,0.01,afdm,NA,NA,NA,NA,NA,NA,0.919,0.0741,NA,NA,27.4157653,312.5356438,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,0,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,100,8,NA,0.014,afdm,NA,NA,NA,NA,NA,47.55,2.37,0.118,23.4,1045.9,44.6,100,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,2,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,73.18784916,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,2.1,0.0834,NA,NA,55.66168051,177.9328821,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,35,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,70.38582402,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.0580936,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,62,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,28.09357542,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,1.02,0.144,NA,NA,15.65816084,260.998308,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,49.11,2.66,0.116,21.9,1095.4,50.8,146.0659898,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,77.87534916,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,2.234,0.0888,NA,NA,55.6126094,85.15228426,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,49.76082402,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.6091371,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,19.64560056,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,0.873,0.0773,NA,NA,24.96535925,190.2002256,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,49.11,2.66,0.116,21.9,1095.4,50.8,140.4963339,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,74.51815642,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,2.02,0.0642,NA,NA,69.55356766,124.0129724,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,52.90328212,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.8313593,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,37.74092179,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,1.6,0.0638,NA,NA,55.43733876,112.4083474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,47.88,1.4,0.162,40,777.3,19.5,63.15789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,88.38618035,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,1.45,0.109,NA,NA,29.40658376,113.6842105,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,81.36730205,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.0526316,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,70.53793988,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,1.74,0.1188,NA,NA,32.37694576,536.8421053,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,47.88,1.4,0.162,40,777.3,19.5,63.15789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,94.01118035,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,1.29,0.096,NA,NA,29.70445218,37.89473684,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,82.30755132,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.5789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,61.15744135,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,1.7,0.108,NA,NA,34.79591297,429.4736842,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,46.31,1.21,0.071,44.6,1729,38.7,60.67119982,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,81.20300752,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,0.918,0.0331,NA,NA,61.30808594,137.7275718,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,58.64661654,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.7431454,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,40.60150376,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,0.794,0.1136,NA,NA,15.45059615,424.6325949,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,46.31,1.21,0.071,44.6,1729,38.7,60.67119982,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,72.18045113,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,1.02,0.0632,NA,NA,35.67682216,144.0776486,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,48.72180451,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.7005922,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Agoston-Szabo,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,24.36090226,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,1.15,0.0746,NA,NA,34.07705718,284.2728669,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,0,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,100,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.33,NA,34.3,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,Converted mass to molar ratio
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,2,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,70.85972851,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.362455261,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,N digestion via Kjeldahl method
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,25,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,66.74208145,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.431713748,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,39,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,65.7918552,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.45989777,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,71,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,59.77375566,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.582097364,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Robinia pseudoacacia,1,95,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,52.1719457,3,NA,NA,dm,NA,NA,14.5,NA,NA,NA,1.632777617,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus minor,2,0,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,100,3,NA,NA,dm,NA,NA,4.78,NA,NA,NA,1.02,NA,49,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
Alonso,Comparison of leaf decomposition and macroinvertebrate colonization between exotic and native trees in a freshwater ecosystem,2010,Ecological Research,10.1007/s11284-010-0698-y,lake,NA,NA,NA,litter_bag,5,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus minor,2,2,2006,12,NA,9.7,8.5,844,NA,0.025,NA,2400,NA,NA,NA,79.41176471,3,NA,NA,dm,NA,NA,4.78,NA,NA,NA,0.861271148,NA,NA,NA,NA,NA,dm,"Alacala University Botanical garden lake, Madrid Spain",596,40.5,-3.3,4,n,y,n,n,NA,digestion,NA,molar,NA
