First_Author,cohort_id,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes,Mass_prop,log_mass_rem
Agoston-Szabo,9,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,2,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,73.18784916,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,2.1,0.0834,NA,NA,55.66168051,177.9328821,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7318784916,4.29302941210659
Agoston-Szabo,9,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,35,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,70.38582402,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.0580936,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7038582402,4.253991879535402
Agoston-Szabo,9,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,depositional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,5,62,2008,3,12,13.9,8.2,387.3,6.5,10.1,132.1,1800,NA,NA,2600,28.09357542,8,NA,0.014,afdm,NA,NA,NA,NA,NA,NA,1.02,0.144,NA,NA,15.65816084,260.998308,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22333,18.86804,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.2809357542,3.335540917459037
Agoston-Szabo,10,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,49.11,2.66,0.116,21.9,1095.4,50.8,146.0659898,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,10,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,77.87534916,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,2.234,0.0888,NA,NA,55.6126094,85.15228426,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7787534916,4.355109460693072
Agoston-Szabo,10,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,49.76082402,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.6091371,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.4976082402,3.9072280081812703
Agoston-Szabo,10,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,6,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,19.64560056,8,NA,0.0156,afdm,NA,NA,NA,NA,NA,NA,0.873,0.0773,NA,NA,24.96535925,190.2002256,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.19645600559999998,2.9778534231718097
Agoston-Szabo,11,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,49.11,2.66,0.116,21.9,1095.4,50.8,140.4963339,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,11,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,74.51815642,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,2.02,0.0642,NA,NA,69.55356766,124.0129724,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7451815641999999,4.311042806028545
Agoston-Szabo,11,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,52.90328212,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.8313593,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.5290328212,3.968465380795946
Agoston-Szabo,11,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Fraxinus angustifolia,7,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,37.74092179,8,NA,0.0043,afdm,NA,NA,NA,NA,NA,NA,1.6,0.0638,NA,NA,55.43733876,112.4083474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.37740921790000004,3.6307449643904026
Agoston-Szabo,12,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,47.88,1.4,0.162,40,777.3,19.5,63.15789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,12,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,88.38618035,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,1.45,0.109,NA,NA,29.40658376,113.6842105,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.8838618035,4.481715626540299
Agoston-Szabo,12,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,81.36730205,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.0526316,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.8136730205,4.398973497590115
Agoston-Szabo,12,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,8,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,70.53793988,8,NA,0.0051,afdm,NA,NA,NA,NA,NA,NA,1.74,0.1188,NA,NA,32.37694576,536.8421053,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7053793988,4.256150719391355
Agoston-Szabo,13,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,47.88,1.4,0.162,40,777.3,19.5,63.15789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,13,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,94.01118035,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,1.29,0.096,NA,NA,29.70445218,37.89473684,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.9401118035,4.543413715090833
Agoston-Szabo,13,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,82.30755132,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.5789474,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.8230755132,4.410462857058369
Agoston-Szabo,13,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Quercus robur,9,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,61.15744135,8,NA,0.0068,afdm,NA,NA,NA,NA,NA,NA,1.7,0.108,NA,NA,34.79591297,429.4736842,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.6115744135,4.113451544835837
Agoston-Szabo,14,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,46.31,1.21,0.071,44.6,1729,38.7,60.67119982,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,14,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,81.20300752,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,0.918,0.0331,NA,NA,61.30808594,137.7275718,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.8120300752,4.396952284905372
Agoston-Szabo,14,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,58.64661654,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.7431454,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.5864661654,4.071529884432852
Agoston-Szabo,14,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,0.04,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,10,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,40.60150376,8,NA,0.0131,afdm,NA,NA,NA,NA,NA,NA,0.794,0.1136,NA,NA,15.45059615,424.6325949,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.4060150376,3.703805104345427
Agoston-Szabo,15,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,0,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,100,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,46.31,1.21,0.071,44.6,1729,38.7,60.67119982,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,1,4.605170185988092
Agoston-Szabo,15,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,2,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,72.18045113,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,1.02,0.0632,NA,NA,35.67682216,144.0776486,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.7218045112999999,4.279169249264382
Agoston-Szabo,15,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,35,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,48.72180451,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.7005922,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.4872180451,3.886126661098332
Agoston-Szabo,15,"Mesh size and site effects on leaf litter decomposition in a side arm of the River Danube on the Gemenc floodplain (Danube-Drava National Park, Hungary)",2016,Hydrobiologia,10.1007/s10750-015-2616-3,river,NA,NA,erosional_side_channel,litter_bag,1,field,Woodland/shrubland,NA,NA,NA,leaves,senesced,Ulmus laevis,11,62,2008,3,12,14,8.2,402.3,7,10.3,97.5,1900,NA,NA,2400,24.36090226,8,NA,0.0196,afdm,NA,NA,NA,NA,NA,NA,1.15,0.0746,NA,NA,34.07705718,284.2728669,afdm,"Gemenc forest permanent flowing sidearm of Danube (Rezeti-Holt-Duna), Hungary",NA,46.22353,18.86609,3,n,y,n,n,ea,ea,acid_digest,molar,NA,0.2436090226,3.1929794807436336
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,0,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.35,NA,165.6,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,Kjeldahl N for litter N content,1,4.605170185988092
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,1,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.23172549,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.336030659,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,mass ratio was converted to molar,0.8823172549,4.47996659776952
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,2,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1604435,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.317435636,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,NA,0.821604435,4.408673963609629
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,14,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.12331255,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.27555792,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,NA,0.6412331254999999,4.160807988134941
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,27,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.70994113,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.256247969,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,NA,0.5670994113,4.037949523936877
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,57,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.32758902,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.284011706,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,NA,0.4832758902,3.878002598827429
Andersen,16,Flood pattern and weather determine Populus leaf litter breakdown and nitrogen dynamics on a cold desert floodplain,2006,Journal of Arid Environments,10.1016/j.jaridenv.2005.06.022,river,55000,NA,NA,litter_bag,8,field,Temperate grassland/desert,NA,NA,NA,leaves,senesced,Populus deltoides,1,161,2001,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16598728,NA,NA,NA,afdm,NA,NA,NA,NA,NA,NA,0.257688846,NA,NA,NA,NA,NA,afdm,"Yampa River at Deerlodge Park, CO, USA",1705,40.45167,-108.5244,3,n,n,n,n,NA,digestion,NA,molar,NA,0.34165987280000004,3.5312306252248495
Au,35,Decomposition of Bauhinia purpurea leaf litter in a polluted and unpolluted Hong Kong waterway,1992,Canadian Journal of Botany,doi.org/10.1139/b92-130,stream,NA,0.1,NA,litter_bag,3,field,Tropical seasonal forest/savanna,NA,forest,NA,leaves,fresh,Bauhinia purpurea,1,0,1988,11,4,13.9,7.1,NA,NA,NA,NA,NA,NA,NA,NA,100,9.5,0.097,0.01676,afdm,NA,NA,NA,NA,NA,51.35,3.191,NA,18.783,NA,NA,NA,dm,Tai Po Kau Forest Nature Reserve; near Tai Po; New Territories Hong Kong,NA,22.429153,114.180095,5,NA,n,y,n,WalklyandBlack,digestion,NA,molar,same species incubated in 2 waterways during 2 seasons; TPKFS was pollution free while LTR was polluted by chicken farms; initial mass ranged between 9 and 10 g; reported CN was mass so I converted to molar; assumed %C and %N based on dry mass but not explicitly stated; reps were pooled when too little material left for analysis; GPS coordinates estimated based on sketched map from paper,1,4.605170185988092
